metric,fine,medium,coarse,eps21,eps32,r21,r32,p,phi_ext,gci_fine_pct,AR,AR_ideal,note
"T@x/d=30,r/d=1.5",1864.9628488313585,1865.3208012598097,1868.9753040314883,0.357952428451199,3.654502771678608,1.4142697521962047,1.4135737606545855,6.713469347784008,1864.924138413655,0.0025945837022694727,10.209464948990673,10.246927563389052,
"CO2@x/d=30,r/d=1.5",0.09562453662233644,0.09569741247022635,0.09612787347729343,7.287584788991108e-05,0.00043046100706707613,1.4142697521962047,1.4135737606545855,5.1329242784263025,0.0956097387703736,0.01934369107232651,5.906771852827651,5.92475854420238,
"T@x/d=30,r/d=2",1788.5157022051185,1788.8747284249268,1791.5028156945748,0.3590262198083565,2.628087269647949,1.4142697521962047,1.4135737606545855,5.752504990204833,1788.459109903574,0.003955256129044871,7.320042728497066,7.344082322349048,
"CO2@x/d=30,r/d=2",0.09402085934896486,0.09408440138919463,0.09439285641920381,6.354204022977761e-05,0.00030845503000917485,1.4142697521962047,1.4135737606545855,4.5661946624549685,0.09400443215585792,0.021839825253509866,4.854345703942696,4.868100887118235,
"T@x/d=30,r/d=3",1449.5852584087577,1450.6249255421317,1455.1236727810174,1.039667133373996,4.498747238885699,1.4142697521962047,1.4135737606545855,4.234135204735783,1449.2738729355476,0.026851255506009458,4.327103449241556,4.338842761852552,
"CO2@x/d=30,r/d=3",0.07525729871736765,0.07533921476144047,0.07566821884707436,8.191604407281616e-05,0.0003290040856338966,1.4142697521962047,1.4135737606545855,4.018910712790553,0.07523023643259447,0.04494960162405442,4.016357105104354,4.026944870300951,
intT@x/d=30,7061.365371319214,7066.662690607063,7079.983809936528,5.29731928784895,13.321119329464636,1.4142697521962047,1.4135737606545855,2.6667380288524614,7057.8806858491525,0.06168575917726313,2.5146906587301183,2.52017142819875,
Tmax@x/d=30,1885.676513671875,1886.14599609375,1892.02587890625,0.469482421875,5.8798828125,1.4142697521962047,1.4135737606545855,7.303723051806007,1885.6359473333632,0.0026891103947077177,12.52418096723869,12.573201799782435,
"T@x/d=45,r/d=0",1807.5118408203125,1784.08984375,1763.540283203125,-23.4219970703125,-20.549560546875,1.4142697521962047,1.4135737606545855,0.3818470618912355,1973.0248474611246,11.446191036132786,0.8773615881338177,1.1415115195214955,
"CO2@x/d=45,r/d=0",0.105254590511322,0.1027033179998397,0.1007231473922729,-0.0025512725114822943,-0.0019801706075668057,1.4142697521962047,1.4135737606545855,0.7357454491674327,0.11403735219414338,10.430378428336358,0.7761501755123457,1.2904863644965405,
"T@x/d=45,r/d=1",1772.1133231585247,1751.7916364318123,1733.2658315469491,-20.321686726712414,-18.52580488486319,1.4142697521962047,1.4135737606545855,0.2712329864155474,1978.2700046032382,14.541725319608044,0.9116273237551401,1.098573990347057,
"CO2@x/d=45,r/d=1",0.10224713693828791,0.10010623860836361,0.09837949430664725,-0.0021408983299242984,-0.0017267443017163625,1.4142697521962047,1.4135737606545855,0.6248123110732066,0.11110085375928813,10.823917771829633,0.8065512862432004,1.2418078613996633,
"T@x/d=45,r/d=1.5",1727.9713892886655,1710.7889211779138,1694.835314395389,-17.182468110751643,-15.95360678252473,1.4142697521962047,1.4135737606545855,0.21834188538703475,1946.5289599221198,15.810271222388817,0.9284816756064297,1.0786175837375525,
"CO2@x/d=45,r/d=1.5",0.09860773588470077,0.09688389243382306,0.09544455073656918,-0.0017238434508777128,-0.0014393416972538764,1.4142697521962047,1.4135737606545855,0.5248637169057209,0.10724751867627873,10.952212209902315,0.8349607944509233,1.199523933930158,
