profile,x_over_d,r_over_d,x_m,y_m,temperature,ch4,o2,co2,h2o,co,T_std
radial,0.75,5.951294054587683,0.005400000140070915,0.04284931719303131,291.18672943115234,8.859991139520853e-12,0.23568561673164368,2.2846528121703214e-05,0.006273585895542055,4.83837125761499e-11,0.4940627065746319
radial,0.75,6.024526018235418,0.005400000140070915,0.04337658733129501,291.190242767334,1.2480556432213416e-11,0.2356846183538437,2.3208847061463322e-05,0.006273865757975727,4.778703537401624e-11,0.5033581203803101
radial,0.75,6.098712587522136,0.005400000140070915,0.04391073063015938,291.1937561035156,1.7821826023514467e-11,0.235683623701334,2.3571607184533587e-05,0.006274145911447704,4.816580326905116e-11,0.5126650690059495
radial,0.75,6.173866180082163,0.005400000140070915,0.04445183649659157,291.19728088378906,2.5648791537940584e-11,0.23568261787295341,2.3934672092399033e-05,0.006274426123127341,4.9787724922950584e-11,0.5219907610280772
radial,0.75,6.250000248352687,0.005400000140070915,0.04500000178813934,291.2008171081543,3.6432983929780005e-11,0.23568160831928253,2.4298118395684536e-05,0.006274706625845283,5.275511212883113e-11,0.5313698010179291
radial,0.75,6.308707719047865,0.005400000140070915,0.04542269557714462,291.20350646972656,4.484467342472624e-11,0.2356808390468359,2.457492121414263e-05,0.0062749204225838184,5.509235134374411e-11,0.5384851829100301
radial,0.75,6.374080354968707,0.005400000140070915,0.04589337855577469,291.2064666748047,5.222960351248805e-11,0.2356799989938736,2.487918873384433e-05,0.006275155930779874,5.683237806583934e-11,0.5463171493618885
radial,0.75,6.446873562203513,0.005400000140070915,0.046417489647865295,291.209716796875,5.903669904199096e-11,0.23567907512187958,2.521359741220635e-05,0.006275414663832635,5.821399259710764e-11,0.5549046293348349
radial,0.75,6.5279322572880325,0.005400000140070915,0.04700111225247383,291.2132911682129,6.58829397136753e-11,0.2356780581176281,2.5580654372942323e-05,0.006275698775425553,5.954695262837815e-11,0.5643615269747311
radial,0.75,6.618191902008322,0.005400000140070915,0.047650981694459915,291.21721267700195,7.325896102170045e-11,0.2356769386678934,2.5983052782070674e-05,0.0062760101282037795,6.094091003108393e-11,0.5747368639803813
radial,0.75,6.718698682056533,0.005400000140070915,0.04837463051080704,291.2215232849121,8.153461572005032e-11,0.23567570932209492,2.6423619705009535e-05,0.006276350817643106,6.228991634831866e-11,0.586118590948708
radial,0.75,6.830615198446645,0.005400000140070915,0.04918042942881584,291.22624588012695,9.088451339849912e-11,0.23567435890436172,2.690530109757534e-05,0.006276723346672952,6.339362949871393e-11,0.5986134034229011
radial,0.75,6.955237024360233,0.005400000140070915,0.05007770657539368,291.2314147949219,1.0112264952487436e-10,0.23567287623882294,2.743122643696816e-05,0.006277129985392094,6.40906294893059e-11,0.6122890665109006
radial,0.75,7.094007192386521,0.005400000140070915,0.05107685178518295,291.23707580566406,1.1144715904942894e-10,0.23567125387489796,2.8004658353059492e-05,0.006277573062106967,6.446230464379008e-11,0.6272666930962113
radial,0.75,7.248530164361,0.005400000140070915,0.0521894171833992,291.2432632446289,1.202638059506594e-10,0.2356694806367159,2.8628873541541515e-05,0.006278055079746991,6.498810178999614e-11,0.6436255830486061
radial,0.75,7.420596149232653,0.005400000140070915,0.0534282922744751,291.25001525878906,1.2512738745480914e-10,0.2356675434857607,2.9307089408037874e-05,0.00627857877407223,6.565239252788989e-11,0.6614781987273151
radial,0.75,7.612196107705435,0.005400000140070915,0.054807811975479126,291.257381439209,1.2325985236558205e-10,0.23566543124616146,3.0042631725815107e-05,0.006279146473389119,6.737268878739842e-11,0.6809326772092956
radial,0.75,7.8255471049083605,0.005400000140070915,0.056343939155340195,291.2653923034668,1.1265593924673804e-10,0.23566313087940216,3.08388699751469e-05,0.006279760564211756,7.05539733115972e-11,0.7020582295570519
radial,0.75,8.063118180467024,0.005400000140070915,0.058054450899362564,291.2740936279297,9.29254079511458e-11,0.23566063307225704,3.1699768539479306e-05,0.006280424306169152,7.362366866658225e-11,0.7249759756608446
radial,0.75,8.32766087518798,0.005400000140070915,0.059959158301353455,291.2835273742676,6.62235984249682e-11,0.23565792106091976,3.2630228691942395e-05,0.0062811411917209625,7.59453302814735e-11,0.7497508240660025
radial,0.75,8.622234583728844,0.005400000140070915,0.06208008900284767,291.2937431335449,3.809394138987554e-11,0.23565497435629368,3.3635854803030706e-05,0.006281915761064738,7.689366101667672e-11,0.7764679116068505
