profile,x_over_d,r_over_d,x_m,y_m,temperature,ch4,o2,co2,h2o,co,n2
radial,2,1.6666666811539068,0.014399999752640724,0.012000000104308128,290.99993896484375,5.886462304260931e-07,0.22739288210868835,0.0050429850816726685,0.0102951405569911,0.0001869303232524544,0.7570815086364746
radial,2,1.5277777694993548,0.014399999752640724,0.010999999940395355,290.9998779296875,2.807103101076791e-06,0.20212745666503906,0.020307134836912155,0.022520842030644417,0.0007527326233685017,0.7542890310287476
radial,2,1.388888857844803,0.014399999752640724,0.009999999776482582,290.99981689453125,8.556460670661181e-06,0.1644381731748581,0.043076757341623306,0.040757887065410614,0.0015967432409524918,0.7501218914985657
radial,2,1.2499999461902513,0.014399999752640724,0.008999999612569809,290.9998474121094,2.6308352971682325e-05,0.12477248907089233,0.06703861802816391,0.05994938313961029,0.002484946744516492,0.7457282543182373
radial,2,1.1111111638860571,0.014399999752640724,0.00800000037997961,290.9999084472656,9.910066000884399e-05,0.09016928821802139,0.08793330937623978,0.0766819417476654,0.00325945857912302,0.7418569326400757
radial,2,1.0416666433836024,0.014399999752640724,0.007499999832361937,290.9999694824219,0.00019698988762684166,0.07779686152935028,0.09539338201284409,0.08265306800603867,0.003535984316840768,0.7404236793518066
radial,2,0.9722222522315052,0.014399999752640724,0.007000000216066837,291.0000305175781,0.00040840471046976745,0.06957601010799408,0.10032859444618225,0.0865972712635994,0.003718919586390257,0.7393708229064941
radial,2,0.9027777964042293,0.014399999752640724,0.006500000134110451,291.00018310546875,0.0009044871549122036,0.06471075117588043,0.10319503396749496,0.08887264877557755,0.0038251709192991257,0.7384918928146362
radial,2,0.8333333405769534,0.014399999752640724,0.006000000052154064,291.0001525878906,0.002598837250843644,0.06255366653203964,0.10422388464212418,0.08962500095367432,0.0038633078802376986,0.7371352910995483
radial,2,0.7638888847496774,0.014399999752640724,0.005499999970197678,290.99981689453125,0.0091825220733881,0.0657222792506218,0.10131122171878815,0.08703092485666275,0.003755343146622181,0.7329976558685303
radial,2,0.6944444289224015,0.014399999752640724,0.004999999888241291,290.99969482421875,0.02638689987361431,0.07946094870567322,0.09041927009820938,0.07762318849563599,0.0033516068942844868,0.7227580547332764
radial,2,0.6249999730951257,0.014399999752640724,0.0044999998062849045,290.9998779296875,0.05116810277104378,0.10108886659145355,0.07359302043914795,0.06315338611602783,0.0027279015630483627,0.7082687020301819
radial,2,0.5555555819430286,0.014399999752640724,0.004000000189989805,290.99993896484375,0.07601694762706757,0.12342959642410278,0.05632837489247322,0.04833085834980011,0.0020879460498690605,0.6938062310218811
radial,2,0.4861111261157526,0.014399999752640724,0.0035000001080334187,290.9999694824219,0.09993786364793777,0.14512290060520172,0.039595622569322586,0.03397173807024956,0.001467706635594368,0.6799041032791138
radial,2,0.4166666702884767,0.014399999752640724,0.003000000026077032,291.0,0.12193813920021057,0.16513551771640778,0.024169359356164932,0.02073592320084572,0.0008958951802924275,0.6671251654624939
radial,2,0.3472222144612008,0.014399999752640724,0.0024999999441206455,291.0,0.13804438710212708,0.17980283498764038,0.012866077944636345,0.011038215830922127,0.0004769120423588902,0.6577715873718262
radial,2,0.2777777909715143,0.014399999752640724,0.0020000000949949026,291.0,0.1468193084001541,0.18779706954956055,0.006705902982503176,0.00575317582115531,0.00024857037351466715,0.652675986289978
radial,2,0.20833333514423835,0.014399999752640724,0.001500000013038516,291.0,0.15088719129562378,0.191503643989563,0.003849805798381567,0.0033028454054147005,0.0001427022652933374,0.6503137946128845
radial,2,0.13888889548575714,0.014399999752640724,0.0010000000474974513,291.0,0.1528036892414093,0.19325003027915955,0.0025041571352630854,0.0021483777090907097,9.282258542953059e-05,0.6492009162902832
radial,2,0.06944444774287857,0.014399999752640724,0.0005000000237487257,291.0,0.15369124710559845,0.1940588355064392,0.0018809452885761857,0.001613708445802331,6.972174742259085e-05,0.6486855149269104
radial,2,0.0,0.014399999752640724,0.0,291.0,0.15395252406597137,0.1942969262599945,0.0016974816098809242,0.0014563103904947639,6.292122270679101e-05,0.648533821105957
radial,2,-0.06944444774287857,0.014399999752640724,-0.0005000000237487257,291.0,0.15369124710559845,0.1940588355064392,0.0018809462198987603,0.0016137093771249056,6.972177652642131e-05,0.6486855149269104
radial,2,-0.13888889548575714,0.014399999752640724,-0.0010000000474974513,291.0,0.1528036743402481,0.19325000047683716,0.0025041622575372458,0.0021483823657035828,9.282276732847095e-05,0.6492009162902832
radial,2,-0.20833333514423835,0.014399999752640724,-0.001500000013038516,291.0,0.1508871614933014,0.1915036290884018,0.0038498227950185537,0.0033028603065758944,0.00014270290557760745,0.6503137946128845
radial,2,-0.2777777909715143,0.014399999752640724,-0.0020000000949949026,291.0,0.14681921899318695,0.18779700994491577,0.006705955136567354,0.005753220058977604,0.00024857226526364684,0.6526760458946228
radial,2,-0.3472222144612008,0.014399999752640724,-0.0024999999441206455,291.0,0.13804416358470917,0.17980264127254486,0.012866218574345112,0.011038336902856827,0.000476917193736881,0.6577717661857605
radial,2,-0.4166666702884767,0.014399999752640724,-0.003000000026077032,291.0,0.12193764746189117,0.16513507068157196,0.024169668555259705,0.020736191421747208,0.0008959067054092884,0.6671255230903625
radial,2,-0.4861111261157526,0.014399999752640724,-0.0035000001080334187,291.0,0.09993699193000793,0.14512208104133606,0.039596155285835266,0.033972203731536865,0.0014677264261990786,0.6799048781394958
radial,2,-0.5555555819430286,0.014399999752640724,-0.004000000189989805,290.9999694824219,0.07601570338010788,0.12342848628759384,0.05632908269762993,0.048331476747989655,0.0020879723597317934,0.6938073039054871
radial,2,-0.6249999730951257,0.014399999752640724,-0.0044999998062849045,290.9998779296875,0.05116661638021469,0.1010877713561058,0.07359366118907928,0.0631539523601532,0.0027279250789433718,0.7082700729370117
radial,2,-0.6944444289224015,0.014399999752640724,-0.004999999888241291,290.9997253417969,0.026385560631752014,0.07946087419986725,0.09041914343833923,0.0776231437921524,0.0033516024705022573,0.7227597236633301
radial,2,-0.7638888847496774,0.014399999752640724,-0.005499999970197678,290.99981689453125,0.00918168481439352,0.06572465598583221,0.10130947828292847,0.08702956140041351,0.003755278419703245,0.7329993844032288
radial,2,-0.8333333405769534,0.014399999752640724,-0.006000000052154064,291.00018310546875,0.002598422346636653,0.06255944073200226,0.10422000288963318,0.08962191641330719,0.003863164223730564,0.7371370792388916
radial,2,-0.9027777964042293,0.014399999752640724,-0.006500000134110451,291.000244140625,0.0009042685851454735,0.06472063809633255,0.103188656270504,0.08886754512786865,0.0038249348290264606,0.7384939789772034
radial,2,-0.9722222522315052,0.014399999752640724,-0.007000000216066837,291.0000915527344,0.00040827662451192737,0.06959137320518494,0.10031894594430923,0.08658954501152039,0.003718561725690961,0.7393733263015747
radial,2,-1.0416666433836024,0.014399999752640724,-0.007499999832361937,291.0000305175781,0.0001969143922906369,0.07782027870416641,0.09537895023822784,0.08264151960611343,0.0035354492720216513,0.7404268980026245
radial,2,-1.1111111638860571,0.014399999752640724,-0.00800000037997961,291.0,9.905572369461879e-05,0.09020346403121948,0.08791247755289078,0.07666525989770889,0.003258686512708664,0.74186110496521
radial,2,-1.2499999461902513,0.014399999752640724,-0.008999999612569809,291.0,2.6292120310245082e-05,0.12483055889606476,0.06700345873832703,0.059921231120824814,0.002483643824234605,0.7457348108291626
radial,2,-1.388888857844803,0.014399999752640724,-0.009999999776482582,291.0,8.548977348254994e-06,0.1645083725452423,0.04303425922989845,0.04072384908795357,0.0015951679088175297,0.7501298189163208
radial,2,-1.5277777694993548,0.014399999752640724,-0.010999999940395355,291.0,2.803647021210054e-06,0.2021806240081787,0.02027495764195919,0.022495068609714508,0.0007515398901887238,0.7542949914932251
radial,2,-1.6666666811539068,0.014399999752640724,-0.012000000104308128,291.0,5.877360536032938e-07,0.22741276025772095,0.005030951462686062,0.010285506024956703,0.0001864842779468745,0.7570837140083313
radial,2,-1.8055555928084586,0.014399999752640724,-0.013000000268220901,290.9999694824219,3.9053595912719175e-08,0.23512059450149536,0.000374235853087157,0.006555741187185049,1.3871949704480357e-05,0.7579355239868164
radial,2,-1.9444445044630103,0.014399999752640724,-0.014000000432133675,291.0,1.4423304772748224e-09,0.23571382462978363,1.5813981008250266e-05,0.006268666125833988,5.861829777131788e-07,0.7580011487007141
radial,2,-2.0833332867672048,0.014399999752640724,-0.014999999664723873,291.0,6.236282323879294e-11,0.23573873937129974,7.584242780467321e-07,0.006256607361137867,2.8112294714333075e-08,0.758003830909729
radial,2,-2.2222223277721143,0.014399999752640724,-0.01600000075995922,291.0,9.160458849799546e-12,0.23573990166187286,6.76385809583735e-08,0.006256053224205971,2.5072692810823582e-09,0.7580040097236633
radial,2,-2.546296196265353,0.014399999752640724,-0.018333332613110542,291.0,9.438320784649346e-12,0.23573999106884003,1.3946392929398144e-09,0.006256001070141792,5.145162074171594e-11,0.7580040097236633
radial,2,-2.8703703234593076,0.014399999752640724,-0.020666666328907013,291.0,1.4873277956461983e-11,0.23574000597000122,1.0181234110992476e-12,0.006256000138819218,2.252945686996924e-14,0.7580040097236633
radial,2,-3.1944444506532617,0.014399999752640724,-0.023000000044703484,291.0,2.3793309336661572e-11,0.23574000597000122,3.311553288531943e-12,0.006256000138819218,1.2261972849852282e-13,0.7580040097236633
radial,2,-3.518518577847216,0.014399999752640724,-0.025333333760499954,291.0,3.7506900363304396e-11,0.23574000597000122,3.9535610896201945e-11,0.006256000138819218,1.4653263411684714e-12,0.7580040097236633
radial,2,-3.84259270504117,0.014399999752640724,-0.027666667476296425,291.0,5.3771289504345177e-11,0.23574000597000122,9.330449607380942e-11,0.006256000138819218,3.458508869916277e-12,0.7580040097236633
radial,2,-4.1666665735344095,0.014399999752640724,-0.029999999329447746,291.0,6.500718019442076e-11,0.23574000597000122,1.0554482288149813e-10,0.006256000138819218,3.912226445579314e-12,0.7580040097236633
radial,2,-5.555555431379212,0.014399999752640724,-0.03999999910593033,291.0,5.404733952052432e-11,0.23574000597000122,6.650403144847772e-11,0.006256000138819218,2.4650999557590536e-12,0.7580040097236633
radial,2,-6.000000155634351,0.014399999752640724,-0.04320000112056732,291.0,4.382859006279993e-11,0.23574000597000122,5.774786551726585e-11,0.006256000138819218,2.1405416501807384e-12,0.7580040097236633
radial,3,6.000000155634351,0.02160000056028366,0.04320000112056732,291.0,5.958102067271653e-11,0.23573999106884003,1.814987327097839e-10,0.006256000138819218,6.727691320707052e-12,0.7580040097236633
radial,3,5.555555431379212,0.02160000056028366,0.03999999910593033,291.0,7.529363937885947e-11,0.23574000597000122,2.5059671004967754e-10,0.006256000138819218,9.28897063434686e-12,0.7580040097236633
radial,3,4.1666665735344095,0.02160000056028366,0.029999999329447746,291.0,8.41453781652568e-11,0.23574000597000122,4.0229033992922325e-10,0.006256000138819218,1.4911832185715568e-11,0.7580040097236633
radial,3,3.842592963741885,0.02160000056028366,0.027666669338941574,291.0,6.666325824689068e-11,0.23574000597000122,3.679254678701227e-10,0.006256000138819218,1.3637964889345877e-11,0.7580040097236633
radial,3,3.518518577847216,0.02160000056028366,0.025333333760499954,291.0,4.8305560940153924e-11,0.23574000597000122,3.205048726417914e-10,0.006256000138819218,1.1879008193771412e-11,0.7580040097236633
radial,3,3.1944444506532617,0.02160000056028366,0.023000000044703484,291.0,3.5304516254885954e-11,0.23574000597000122,2.9967722747770154e-10,0.006256000138819218,1.1060195294343433e-11,0.7580040097236633
radial,3,2.8703703234593076,0.02160000056028366,0.020666666328907013,291.0,2.6305414443927866e-11,0.23574000597000122,8.39784131123622e-10,0.006256000138819218,3.0744920498371187e-11,0.7580040097236633
radial,3,2.546296196265353,0.02160000056028366,0.018333332613110542,291.0,2.6318773549416363e-11,0.23573997616767883,2.158333600732476e-08,0.006256016902625561,7.997285056404735e-10,0.7580040097236633
radial,3,2.2222223277721143,0.02160000056028366,0.01600000075995922,291.0,3.7866326740854106e-10,0.23573845624923706,9.414383157491102e-07,0.006256753578782082,3.489599009753874e-08,0.758003830909729
radial,3,2.0833332867672048,0.02160000056028366,0.014999999664723873,291.0,6.090539628189617e-09,0.2357170581817627,1.387319207424298e-05,0.006267111748456955,5.142429699844797e-07,0.7580015063285828
radial,3,1.9444445044630103,0.02160000056028366,0.014000000432133675,291.0,1.4593953778785362e-07,0.23524236679077148,0.0003006442857440561,0.006496794056147337,1.114410042646341e-05,0.7579489350318909
radial,3,1.8055555928084586,0.02160000056028366,0.013000000268220901,291.0,1.953769015017315e-06,0.22969111800193787,0.0036542380694299936,0.00918277632445097,0.0001354530977550894,0.7573344707489014
radial,3,1.6666666811539068,0.02160000056028366,0.012000000104308128,291.0,8.695390533830505e-06,0.21203742921352386,0.014318956062197685,0.01772439293563366,0.0005307663232088089,0.7553797960281372
radial,3,1.5277777694993548,0.02160000056028366,0.010999999940395355,291.0,2.3076012439560145e-05,0.18594175577163696,0.03008289262652397,0.030349910259246826,0.0011150944046676159,0.752487301826477
radial,3,1.388888857844803,0.02160000056028366,0.009999999776482582,290.9999694824219,5.342182703316212e-05,0.15920454263687134,0.04623207449913025,0.0432833656668663,0.0017137026879936457,0.7495129108428955
radial,3,1.2499999461902513,0.02160000056028366,0.008999999612569809,291.0,0.00013638574455399066,0.13260532915592194,0.062290024012327194,0.05614163726568222,0.0023089288733899593,0.7465176582336426
radial,3,1.1111111638860571,0.02160000056028366,0.00800000037997961,291.00006103515625,0.0004258684639353305,0.10709577798843384,0.07765769958496094,0.06843859702348709,0.0028785683680325747,0.7435034513473511
radial,3,1.0416666433836024,0.02160000056028366,0.007499999832361937,291.00018310546875,0.0008168924832716584,0.09566465020179749,0.08450450003147125,0.07390683889389038,0.0031323616858571768,0.7419747710227966
radial,3,0.9722222522315052,0.02160000056028366,0.007000000216066837,291.0003967285156,0.0018089688383042812,0.08599579334259033,0.09019486606121063,0.07842451333999634,0.0033432887867093086,0.7402325868606567
radial,3,0.9027777964042293,0.02160000056028366,0.006500000134110451,291.00042724609375,0.004719701129943132,0.07917200028896332,0.09387434273958206,0.08125480264425278,0.0034796774853020906,0.737499475479126
radial,3,0.8333333405769534,0.02160000056028366,0.006000000052154064,290.9999694824219,0.012622807174921036,0.07814955711364746,0.09330453723669052,0.0804826095700264,0.00345855625346303,0.7319819331169128
radial,3,0.7638888847496774,0.02160000056028366,0.005499999970197678,290.99969482421875,0.026967955753207207,0.08525151014328003,0.08684598654508591,0.07473661750555038,0.003219154430553317,0.7229787111282349
radial,3,0.6944444289224015,0.02160000056028366,0.004999999888241291,290.9997863769531,0.04412699118256569,0.09753440320491791,0.07681678235530853,0.06601786613464355,0.002847398165613413,0.7126566171646118
radial,3,0.6249999730951257,0.02160000056028366,0.0044999998062849045,290.9998474121094,0.06091289967298508,0.1112072616815567,0.06600748002529144,0.05668851360678673,0.0024467254988849163,0.7027371525764465
radial,3,0.5555555819430286,0.02160000056028366,0.004000000189989805,290.9999084472656,0.07762228697538376,0.12558889389038086,0.05478290840983391,0.04702933877706528,0.0020306596998125315,0.6929459571838379
radial,3,0.4861111261157526,0.02160000056028366,0.0035000001080334187,290.99993896484375,0.09481444209814072,0.14080245792865753,0.04298367723822594,0.036890655755996704,0.001593292923644185,0.682915449142456
radial,3,0.4166666702884767,0.02160000056028366,0.003000000026077032,290.9999694824219,0.11212638765573502,0.15634536743164062,0.030967991799116135,0.026573937386274338,0.0011479028034955263,0.6728384494781494
radial,3,0.3472222144612008,0.02160000056028366,0.0024999999441206455,291.0,0.1275995522737503,0.17033979296684265,0.020166972652077675,0.017303762957453728,0.0007475370657630265,0.6638423800468445
radial,3,0.2777777909715143,0.02160000056028366,0.0020000000949949026,291.0,0.13872891664505005,0.1804421842098236,0.012376087717711926,0.01061838585883379,0.0004587493313010782,0.6573757529258728
radial,3,0.20833333514423835,0.02160000056028366,0.001500000013038516,291.0,0.14510446786880493,0.18623976409435272,0.007906777784228325,0.006783625110983849,0.00029308366356417537,0.6536722779273987
radial,3,0.13888889548575714,0.02160000056028366,0.0010000000474974513,291.0,0.14829297363758087,0.18914173543453217,0.005670096259564161,0.004864593036472797,0.0002101756981573999,0.6518204212188721
radial,3,0.06944444774287857,0.02160000056028366,0.0005000000237487257,291.0,0.1497463583946228,0.1904650330543518,0.0046502528712153435,0.003989604767411947,0.00017237276188097894,0.6509764194488525
radial,3,0.0,0.02160000056028366,0.0,291.0,0.15016621351242065,0.19084739685058594,0.004355593118816614,0.0037368000485002995,0.00016145048721227795,0.6507325768470764
radial,3,-0.06944444774287857,0.02160000056028366,-0.0005000000237487257,291.0,0.1497463434934616,0.1904650330543518,0.004650255665183067,0.003989607561379671,0.00017237286374438554,0.6509764194488525
radial,3,-0.13888889548575714,0.02160000056028366,-0.0010000000474974513,291.0,0.14829294383525848,0.18914172053337097,0.005670106969773769,0.0048646023496985435,0.0002101761056110263,0.6518204212188721
radial,3,-0.20833333514423835,0.02160000056028366,-0.001500000013038516,291.0,0.14510440826416016,0.18623970448970795,0.007906809449195862,0.006783651653677225,0.00029308482771739364,0.6536723375320435
radial,3,-0.2777777909715143,0.02160000056028366,-0.0020000000949949026,291.0,0.1387287676334381,0.18044205009937286,0.01237616315484047,0.010618451982736588,0.00045875212526880205,0.6573758125305176
radial,3,-0.3472222144612008,0.02160000056028366,-0.0024999999441206455,291.0,0.12759923934936523,0.17033952474594116,0.020167123526334763,0.01730389893054962,0.0007475427119061351,0.6638426780700684
radial,3,-0.4166666702884767,0.02160000056028366,-0.003000000026077032,290.9999694824219,0.11212583631277084,0.1563449501991272,0.030968230217695236,0.0265741515904665,0.0011479116510599852,0.6728388667106628
radial,3,-0.4861111261157526,0.02160000056028366,-0.0035000001080334187,290.9999694824219,0.09481361508369446,0.14080195128917694,0.04298395663499832,0.0368909128010273,0.0015933032846078277,0.6829162836074829
radial,3,-0.5555555819430286,0.02160000056028366,-0.004000000189989805,290.9999084472656,0.07762119174003601,0.1255885362625122,0.05478306859731674,0.0470295175909996,0.0020306657534092665,0.6929470300674438
radial,3,-0.6249999730951257,0.02160000056028366,-0.0044999998062849045,290.9998779296875,0.060911573469638824,0.111207515001297,0.06600723415613174,0.056688372045755386,0.00244671618565917,0.7027385830879211
radial,3,-0.6944444289224015,0.02160000056028366,-0.004999999888241291,290.99981689453125,0.044125549495220184,0.09753618389368057,0.07681553810834885,0.06601692736148834,0.0028473518323153257,0.7126584649085999
radial,3,-0.7638888847496774,0.02160000056028366,-0.005499999970197678,290.9997253417969,0.026966601610183716,0.08525664359331131,0.08684256672859192,0.07473393529653549,0.0032190275378525257,0.7229812145233154
radial,3,-0.8333333405769534,0.02160000056028366,-0.006000000052154064,291.0000305175781,0.012621733359992504,0.07816052436828613,0.09329742938280106,0.08047696202993393,0.00345829245634377,0.7319850325584412
radial,3,-0.9027777964042293,0.02160000056028366,-0.006500000134110451,291.0004577636719,0.004718957468867302,0.07919055968523026,0.09386250376701355,0.08124534785747528,0.003479238599538803,0.7375034093856812
radial,3,-0.9722222522315052,0.02160000056028366,-0.007000000216066837,291.0004577636719,0.0018084775656461716,0.08602258563041687,0.0901779755949974,0.07841101288795471,0.0033426624722778797,0.7402373552322388
radial,3,-1.0416666433836024,0.02160000056028366,-0.007499999832361937,291.0002746582031,0.000816565821878612,0.09570002555847168,0.08448238670825958,0.07388913631439209,0.0031315418891608715,0.7419803142547607
radial,3,-1.1111111638860571,0.02160000056028366,-0.00800000037997961,291.0001525878906,0.00042564913746900856,0.10713968425989151,0.07763046026229858,0.0684167891740799,0.002877559047192335,0.743509829044342
radial,3,-1.2499999461902513,0.02160000056028366,-0.008999999612569809,291.0001220703125,0.0001362822949886322,0.13266368210315704,0.06225418671965599,0.05611293762922287,0.002307600574567914,0.7465253472328186
radial,3,-1.388888857844803,0.02160000056028366,-0.009999999776482582,291.0000915527344,5.3365474741440266e-05,0.15926985442638397,0.0461922213435173,0.04325144365429878,0.00171222526114434,0.7495208382606506
radial,3,-1.5277777694993548,0.02160000056028366,-0.010999999940395355,291.0001220703125,2.304397276020609e-05,0.18600019812583923,0.030047334730625153,0.030321434140205383,0.0011137763503938913,0.752494215965271
radial,3,-1.6666666811539068,0.02160000056028366,-0.012000000104308128,291.0000915527344,8.680169230501633e-06,0.2120751291513443,0.014296037144958973,0.01770603656768799,0.0005299168988130987,0.7553842067718506
radial,3,-1.8055555928084586,0.02160000056028366,-0.013000000268220901,291.0000305175781,1.949327042893856e-06,0.229705810546875,0.003645304823294282,0.009175620973110199,0.00013512195437215269,0.7573361396789551
radial,3,-1.9444445044630103,0.02160000056028366,-0.014000000432133675,291.0,1.453829412412233e-07,0.2352450042963028,0.0002990310895256698,0.006495501846075058,1.1084303878305946e-05,0.7579492330551147
radial,3,-2.0833332867672048,0.02160000056028366,-0.014999999664723873,291.0,6.0402327584085924e-09,0.2357172966003418,1.3713686712435447e-05,0.006266984157264233,5.083300038677407e-07,0.7580015063285828
radial,3,-2.2222223277721143,0.02160000056028366,-0.01600000075995922,291.0,3.757934519121875e-10,0.23573850095272064,9.057724810190848e-07,0.006256725639104843,3.357409639193065e-08,0.758003830909729
radial,3,-2.546296196265353,0.02160000056028366,-0.018333332613110542,291.0,2.8865135975886247e-11,0.23573997616767883,1.887119083221478e-08,0.0062560150399804115,6.992609824507667e-10,0.7580040097236633
radial,3,-2.8703703234593076,0.02160000056028366,-0.020666666328907013,291.0,3.168802373276769e-11,0.23573999106884003,4.587001056766127e-10,0.006256000138819218,1.6515322096011253e-11,0.7580040097236633
radial,3,-3.1944444506532617,0.02160000056028366,-0.023000000044703484,291.0,4.660932403921514e-11,0.23574000597000122,6.106339045519604e-11,0.006256000138819218,2.157699366400756e-12,0.7580040097236633
radial,3,-3.518518577847216,0.02160000056028366,-0.025333333760499954,291.0,7.126728374107216e-11,0.23574000597000122,1.3260194331454755e-10,0.006256000138819218,4.912115419281049e-12,0.7580040097236633
radial,3,-3.842592963741885,0.02160000056028366,-0.027666669338941574,291.0,1.0611168888008393e-10,0.23574000597000122,2.0002953460274142e-10,0.006256000138819218,7.414417170503729e-12,0.7580040097236633
radial,3,-4.1666665735344095,0.02160000056028366,-0.029999999329447746,291.0,1.3741965898539377e-10,0.23574000597000122,2.3091112355544396e-10,0.006256000138819218,8.559242724304195e-12,0.7580040097236633
radial,3,-5.555555431379212,0.02160000056028366,-0.03999999910593033,291.0,1.3099868412247417e-10,0.23574000597000122,1.7890033898737556e-10,0.006256000138819218,6.631363860809536e-12,0.7580040097236633
radial,3,-6.000000155634351,0.02160000056028366,-0.04320000112056732,291.0000305175781,1.0642110109815306e-10,0.23574000597000122,1.4170453699335894e-10,0.006256000604480505,5.252613014677943e-12,0.7580040693283081
radial,15,6.000000155634351,0.1080000102519989,0.04320000112056732,291.0,5.289477744696569e-10,0.23574000597000122,7.462218065690251e-10,0.006256000604480505,2.7182950335102873e-11,0.7580040097236633
radial,15,5.555555431379212,0.1080000028014183,0.03999999910593033,291.0,7.347855102146639e-10,0.23574000597000122,1.0425900143218314e-09,0.006256000604480505,3.808449042241868e-11,0.7580039501190186
radial,15,4.1666665735344095,0.1080000028014183,0.029999999329447746,291.0,1.1963527413172415e-07,0.23573976755142212,1.2661853077133856e-07,0.00625609653070569,4.693411437273198e-09,0.758003830909729
radial,15,3.84259270504117,0.1080000028014183,0.027666667476296425,291.0,3.792939196500811e-06,0.23573245108127594,3.990768163930625e-06,0.006259043700993061,1.4792763636251038e-07,0.7580006122589111
radial,15,3.518518577847216,0.1080000028014183,0.025333333760499954,291.0,0.00013989879516884685,0.23546147346496582,0.0001470663264626637,0.0063681937754154205,5.451372999232262e-06,0.7578778862953186
radial,15,3.1944447093539767,0.1080000028014183,0.023000001907348633,291.0,0.0011341883800923824,0.23346133530139923,0.0012047358322888613,0.00717555359005928,4.465642632567324e-05,0.7569794654846191
radial,15,2.8703703234593076,0.1080000028014183,0.020666666328907013,291.0,0.003962449263781309,0.22772598266601562,0.0042410315945744514,0.009494313038885593,0.00015720399096608162,0.7544190287590027
radial,15,2.8703703234593076,0.1080000028014183,0.020666666328907013,291.0,0.003962449263781309,0.22772598266601562,0.0042410315945744514,0.009494313038885593,0.00015720399096608162,0.7544190287590027
radial,15,2.546296196265353,0.1080000028014183,0.018333332613110542,291.0,0.008426206186413765,0.21871034801006317,0.009011190384626389,0.013136369176208973,0.00033402140252292156,0.7503818273544312
radial,15,2.2222223277721143,0.1080000028014183,0.01600000075995922,291.0,0.013723326846957207,0.20831114053726196,0.014490922912955284,0.01731342449784279,0.0005371407605707645,0.7456240653991699
radial,15,2.0833332867672048,0.1080000028014183,0.014999999664723873,291.0,0.016049351543188095,0.2039087414741516,0.016798049211502075,0.019068259745836258,0.0006226599216461182,0.7435529232025146
radial,15,1.9444445044630103,0.1080000028014183,0.014000000432133675,291.0,0.01831369660794735,0.19976899027824402,0.018955860286951065,0.020705971866846085,0.0007026442908681929,0.7415528893470764
radial,15,1.8055555928084586,0.1080000028014183,0.013000000268220901,291.0,0.020662693306803703,0.19563277065753937,0.02109868824481964,0.02232830412685871,0.000782073475420475,0.7394954562187195
radial,15,1.6666666811539068,0.1080000028014183,0.012000000104308128,291.0,0.023153342306613922,0.19142132997512817,0.023265480995178223,0.023964162915945053,0.0008623907342553139,0.7373332977294922
radial,15,1.5277777694993548,0.1080000028014183,0.010999999940395355,291.0,0.02576686069369316,0.18719352781772614,0.025423530489206314,0.025588108226656914,0.0009423840092495084,0.7350856065750122
radial,15,1.388888857844803,0.1080000028014183,0.009999999776482582,291.0,0.028476005420088768,0.18301625549793243,0.02753654308617115,0.027172166854143143,0.0010207080049440265,0.7327783107757568
radial,15,1.2499999461902513,0.1080000028014183,0.008999999612569809,291.0,0.03124811500310898,0.17895442247390747,0.02957034856081009,0.028690271079540253,0.0010960957733914256,0.7304407358169556
radial,15,1.1111111638860571,0.1080000028014183,0.00800000037997961,291.0,0.03406022861599922,0.1750478446483612,0.03150401636958122,0.030126504600048065,0.0011677717557176948,0.7280936241149902
radial,15,1.0416666433836024,0.1080000028014183,0.007499999832361937,291.0,0.03546527773141861,0.17317338287830353,0.03242321312427521,0.030806466937065125,0.0012018439592793584,0.726929783821106
radial,15,0.9722222522315052,0.1080000028014183,0.007000000216066837,291.0,0.036837559193372726,0.17139095067977905,0.03329179435968399,0.03144720196723938,0.001234040129929781,0.725798487663269
radial,15,0.9027777964042293,0.1080000028014183,0.006500000134110451,291.0,0.03816582262516022,0.16971106827259064,0.03410510718822479,0.03204541653394699,0.0012641873909160495,0.7247083783149719
radial,15,0.8333333405769534,0.1080000028014183,0.006000000052154064,291.0,0.039443716406822205,0.16813647747039795,0.03486247733235359,0.03260084241628647,0.0012922611786052585,0.7236642837524414
radial,15,0.7638888847496774,0.1080000028014183,0.005499999970197678,291.0,0.04065471887588501,0.166681170463562,0.035557933151721954,0.03310934454202652,0.0013180398382246494,0.7226787805557251
radial,15,0.6944444289224015,0.1080000028014183,0.004999999888241291,291.0,0.0417795330286026,0.16536104679107666,0.03618483245372772,0.03356637805700302,0.0013412776170298457,0.7217668890953064
radial,15,0.6249999730951257,0.1080000028014183,0.0044999998062849045,291.0,0.04279939457774162,0.16418986022472382,0.03673773258924484,0.033968329429626465,0.0013617719523608685,0.7209429144859314
radial,15,0.5555555819430286,0.1080000028014183,0.004000000189989805,291.0,0.04369880631566048,0.16317681968212128,0.03721341863274574,0.03431325405836105,0.0013794044498354197,0.720218300819397
radial,15,0.4861111261157526,0.1080000028014183,0.0035000001080334187,291.0,0.04446859285235405,0.16232404112815857,0.03761204704642296,0.034601639956235886,0.0013941805809736252,0.7195995450019836
radial,15,0.4166666702884767,0.1080000028014183,0.003000000026077032,291.0,0.04510679095983505,0.16162650287151337,0.03793693706393242,0.03483622521162033,0.001406223513185978,0.7190873622894287
